detector_type,rule_id,category,pattern,matched_phrase,expected_term,severity,confidence,retrieved_papers,source
tortured_phrase,TP-08109,tortured_phrase,"""viral gag quality""",viral gag quality,viral quality?,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08110,tortured_phrase,"""human-gadget communique""",human-gadget communique,human-machine communication,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08111,tortured_phrase,"""underground creepy crawly province""",underground creepy crawly province,ant colony,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08112,tortured_phrase,"""feathered creature distinguishing proof""",feathered creature distinguishing proof,bird identification,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08113,tortured_phrase,"""Asia Pacific Monetary Collaboration (APEC)""",Asia Pacific Monetary Collaboration (APEC),Asia Pacific Economic Cooperation (APEC),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08114,tortured_phrase,"""Shared Adjusted Powers Decrease (MBFR)""",Shared Adjusted Powers Decrease (MBFR),Mutual Balanced Forces Reduction (MBFR),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08115,tortured_phrase,"""peevish inside syndrome""",peevish inside syndrome,irritable bowels syndrome,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08116,tortured_phrase,"""net-based casting a ballot""",net-based casting a ballot,online voting,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08117,tortured_phrase,"""PSO with transformation administrator""",PSO with transformation administrator,Modified Binary PSO (MBPSO),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08118,tortured_phrase,"""fractious gut condition""",fractious gut condition,irritable bowels syndrome,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08119,tortured_phrase,"""high lepton density""",high lepton density,high electron density,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08120,tortured_phrase,"""European Social Review (ESS)""",European Social Review (ESS),European Social Survey (ESS),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08121,tortured_phrase,"""region beneath the rock curve""",region beneath the rock curve,Receiver Operating Characteristic Area Under the Curve (ROC-AUC),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08122,tortured_phrase,"""European Money Related Foundation (EMI)""",European Money Related Foundation (EMI),European Monetary Institute (EMI),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08123,tortured_phrase,"""fowl-and-egg disadvantage""",fowl-and-egg disadvantage,???,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08124,tortured_phrase,"""programmed speech acknowledgement""",programmed speech acknowledgement,automatic speech recognition,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08125,tortured_phrase,"""Prophet 10g""",Prophet 10g,Oracle 10g,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08126,tortured_phrase,"""stage autonomous"" AND ""platform-independent""",stage autonomous,platform-independent (software),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08127,tortured_phrase,"""object acknowledgement and finding""",object acknowledgement and finding,object recognition and tracking,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08128,tortured_phrase,"""K-implies bunch calculation""",K-implies bunch calculation,K-means clustering algorithm,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08129,tortured_phrase,"""Small and medium-sized organizations (UMKM)""",Small and medium-sized organizations (UMKM),"Micro, Small, and Medium Enterprises (UMKM)",medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08130,tortured_phrase,"""Normal Unfamiliar And Security Strategy (CFSP)""",Normal Unfamiliar And Security Strategy (CFSP),Common Foreign And Security Policy (CFSP),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08131,tortured_phrase,"""recognizing highlight selector""",recognizing highlight selector,distinguishing feature selector (DFS),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08132,tortured_phrase,"""Planned Impregnation (AI)""",Planned Impregnation (AI),Artificial Insemination (AI),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08133,tortured_phrase,"""European Financial People Group (EEC)""",European Financial People Group (EEC),European Economic Community (EEC),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08134,tortured_phrase,"""episode photon recurrence""",episode photon recurrence,incident photon frequency,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08135,tortured_phrase,"""Pc Helped Quality Control (CAQ)""",Pc Helped Quality Control (CAQ),Computer Aided Quality Control (CAQ),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08136,tortured_phrase,"""dyadic choice tree""",dyadic choice tree,dyadic decision tree (DDT),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08137,tortured_phrase,"""nutrient B7"" AND ""vitamin""",nutrient B7,vitamin B7,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08138,tortured_phrase,"""Worldwide Humanistic Affiliation (ISA)""",Worldwide Humanistic Affiliation (ISA),International Sociological Association (ISA),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08139,tortured_phrase,"""Physically Sent Infections (STD)""",Physically Sent Infections (STD),Sexually Transmitted Diseases (STD),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08140,tortured_phrase,"""angle supported machines""",angle supported machines,gradient boosting machines,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08141,tortured_phrase,"""winged animal distinguishing proof""",winged animal distinguishing proof,bird identification,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08142,tortured_phrase,"""fleecy logic""",fleecy logic,fuzzy logic,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08143,tortured_phrase,"""Association For Security And Collaboration In Europe (OSCE)""",Association For Security And Collaboration In Europe (OSCE),Organization For Security And Cooperation In Europe (OSCE),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08144,tortured_phrase,"""hexafluorophosphoric corrosive""",hexafluorophosphoric corrosive,hexafluorophosphoric acid,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08145,tortured_phrase,"""subterranean insect area""",subterranean insect area,ant colony,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08146,tortured_phrase,"""European Telecom Association (EBU)""",European Telecom Association (EBU),European Broadcasting Union (EBU),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08147,tortured_phrase,"""actual and digital dielectric regular""",actual and digital dielectric regular,real and imaginary dielectric constant,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08148,tortured_phrase,"""Pc Incorporated Assembling (CIM)""",Pc Incorporated Assembling (CIM),Computer Integrated Manufacturing (CIM),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08149,tortured_phrase,"""primary component examination (PCA)""",primary component examination (PCA),Principal Component Analysis (PCA),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08150,tortured_phrase,"""fleecy C implies""",fleecy C implies,fuzzy C means,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08151,tortured_phrase,"""Pc Helped Assembling (CAM)""",Pc Helped Assembling (CAM),Computer-aided Manufacturing (CAM),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08152,tortured_phrase,"""Public Area Acquiring Prerequisite (PSBR)""",Public Area Acquiring Prerequisite (PSBR),Public Sector Borrowing Requirement (PSBR),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08153,tortured_phrase,"""indistinguishable quality"" AND ""homologous gene""",indistinguishable quality,homologous gene,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08154,tortured_phrase,"""taken advantage of inclination sizes and edge reaction esteems""",taken advantage of inclination sizes and edge reaction esteems,uses gradient magnitudes and edge responses,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08155,tortured_phrase,"""touchy entrails syndrome""",touchy entrails syndrome,irritable bowels syndrome,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08156,tortured_phrase,"""Joined Countries Modern Improvement Association (UNIDO)""",Joined Countries Modern Improvement Association (UNIDO),United Nations Industrial Development Organization (UNIDO),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08157,tortured_phrase,"""subterranean insect region""",subterranean insect region,ant colony,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08158,tortured_phrase,"""intuitive fogging soft range""",intuitive fogging soft range,intuitive fuzzy soft set,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08159,tortured_phrase,"""feathery induction""",feathery induction,fuzzy induction,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08160,tortured_phrase,"""profound convolution neural organize""",profound convolution neural organize,deep convolutional neural network,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08161,tortured_phrase,"""fleecy deduction""",fleecy deduction,fuzzy deduction,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08162,tortured_phrase,"""fractious inside condition""",fractious inside condition,irritable bowels syndrome,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08163,tortured_phrase,"""Commission On Security And Collaboration In Europe (CSCE)""",Commission On Security And Collaboration In Europe (CSCE),Commission On Security And Cooperation In Europe (CSCE),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08164,tortured_phrase,"""Garbling-interpreting""",Garbling-interpreting,Encoding-decoding,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08165,tortured_phrase,"""peevish gut syndrome""",peevish gut syndrome,irritable bowels syndrome,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08166,tortured_phrase,"""arbitrary get right of passage to""",arbitrary get right of passage to,random access,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08167,tortured_phrase,"""unconstrained preterm labor""",unconstrained preterm labor,spontaneous preterm delivery,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08168,tortured_phrase,"""European National Bank (ECB)""",European National Bank (ECB),European Central Bank (ECB),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08169,tortured_phrase,"""Swiss Telecom Organization (SRG)""",Swiss Telecom Organization (SRG),Swiss Broadcasting Company (SRG),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08170,tortured_phrase,"""open-speaking nervousness""",open-speaking nervousness,public speaking anxiety,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08171,tortured_phrase,"""perplexing permittivity""",perplexing permittivity,complex permittivity,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08172,tortured_phrase,"""conveyance of sgRNA""",conveyance of sgRNA,delivery of sgRNA,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08173,tortured_phrase,"""numerous model's independent direction""",numerous model's independent direction,Multiple Criteria Decision Making (MCDM),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08174,tortured_phrase,"""eco-friendly response media""",eco-friendly response media,???,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08175,tortured_phrase,"""Confederation Of English Industry (CBI)""",Confederation Of English Industry (CBI),Confederation Of British Industry (CBI),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08176,tortured_phrase,"""Food And Rural Association (FAO)""",Food And Rural Association (FAO),Food And Agricultural Organization (FAO),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08177,tortured_phrase,"""Worldwide Organization Of Worker's Guilds (IFTU)""",Worldwide Organization Of Worker's Guilds (IFTU),International Federation Of Trade Unions (IFTU),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08178,tortured_phrase,"""ellipse shaped curvature""",ellipse shaped curvature,elliptic-curve cryptography,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08179,tortured_phrase,"""besylic corrosive""",besylic corrosive,besylic acid,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08180,tortured_phrase,"""fractious inside syndrome""",fractious inside syndrome,irritable bowels syndrome,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08181,tortured_phrase,"""gloom acknowledgement""",gloom acknowledgement,depression recognition,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08182,tortured_phrase,"""Vital Guard Drive (SDI)""",Vital Guard Drive (SDI),Strategic Defense Initiative (SDI),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08183,tortured_phrase,"""Web Company For Allocated Names And Numbers (ICANN)""",Web Company For Allocated Names And Numbers (ICANN),Internet Corporation For Assigned Names And Numbers (ICANN),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08184,tortured_phrase,"""engineering of a neural organization""",engineering of a neural organization,architecture of a neural network,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08185,tortured_phrase,"""neural union instead""",neural union instead,neural network,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08186,tortured_phrase,"""European Money Related Framework (EMS)""",European Money Related Framework (EMS),European Monetary System (EMS),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08187,tortured_phrase,"""touchy gut syndrome""",touchy gut syndrome,irritable bowels syndrome,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08188,tortured_phrase,"""tosylic corrosive""",tosylic corrosive,tosylic acid,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08189,tortured_phrase,"""feathery logical""",feathery logical,fuzzy logic,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08190,tortured_phrase,"""hard casting a ballot""",hard casting a ballot,hard voting,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08191,tortured_phrase,"""esylic corrosive""",esylic corrosive,esylic acid,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08192,tortured_phrase,"""fluoroantimonic corrosive""",fluoroantimonic corrosive,fluoroantimonic acid,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08193,tortured_phrase,"""folinic corrosive""",folinic corrosive,folinic acid,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08194,tortured_phrase,"""512Mb Smash""",512Mb Smash,512 MB RAM,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08195,tortured_phrase,"""peevish entrails syndrome""",peevish entrails syndrome,irritable bowels syndrome,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08196,tortured_phrase,"""Liberal Discussion (LIF)""",Liberal Discussion (LIF),Liberal Forum (LIF),medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08197,tortured_phrase,"""self-administered methods"" AND ""self-supervised methods""",self-administered methods,self-supervised methods,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08198,tortured_phrase,"""targeted quality altering""",targeted quality altering,targeted genome modification,medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08199,tortured_phrase,"""Stochastic Effects by Regression analysis on Populace, Affluence (Economic Activity), and Technology""","Stochastic Effects by Regression analysis on Populace, Affluence (Economic Activity), and Technology","Stochastic Impacts by Regression on Population, Affluence, and Technology (STIRPAT)",medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08200,tortured_phrase,"""execution expectancy UTAUT""~10",execution expectancy UTAUT,"performance expectancy, see https://en.wikipedia.org/wiki/Unified_theory_of_acceptance_and_use_of_technology",medium,0.87,0,🤷_tortured.csv
tortured_phrase,TP-08201,tortured_phrase,"""German Humanistic Affiliation (GSA)""",German Humanistic Affiliation (GSA),German Sociological Association (GSA),medium,0.87,0,🤷_tortured.csv
